sku,n_obs,rank_modelo,dof_modelo,elasticidade_preco,p_value_preco,semi_elasticidade_desconto,p_value_desconto,semi_elast_desc_0_10,p_value_desc_0_10,semi_elast_desc_10_30,p_value_desc_10_30,semi_elast_desc_30_plus,p_value_desc_30_plus,preco_medio,desconto_medio,q_media,share_dias_stockout_base,std_log_preco,pass_obs,pass_var_preco,pass_p_preco,pass_range_preco,quality_score
2419782,684,23,661,-2.1517411596422793,1.4041030203415517e-05,-0.9549026080726054,0.054758426432831575,,,,,,,2.4249477203040937,-0.1906612488524521,186.60380116959064,0.12163892445582586,0.07457246075449657,True,True,True,True,4
31027532941,681,23,658,0.8301392179074865,0.0848860585539335,-3.6032568886146628,5.6928241232157006e-08,6.919214959094047,4.757955825329674e-06,2.9481375525895004,0.00021542680607233855,3.0138335152705884,0.019063828943265193,10.517475952585903,-0.16467976297618475,136.26725403817915,0.09234828496042216,0.1807237509921489,True,True,False,True,3
2419788,681,23,658,-5.337260331407916,0.0,-1.3423498659575237,0.003267078057528794,,,,,,,2.4749871454331864,-0.14060181575077674,40.650513950073424,0.052496798975672214,0.09906148169052575,True,True,True,True,4
1603297,677,23,654,-2.3091906245990006,1.3333556481143205e-11,-1.4047505153880127,4.789782459635461e-05,,,,,,,2.8497824222850814,-0.15603360623130863,27.92466765140325,0.026888604353393086,0.11660633380504766,True,True,True,True,4
31027527888,676,23,653,-7.9328357985982025,0.08843615314649966,8.344669024896044,0.13190498714654653,,,,,,,13.105815925355031,-0.12025780195942942,31.68491124260355,0.12291933418693982,0.06767710243406304,True,True,False,True,3
1743116,676,23,653,-4.119514912566273,1.506271657381042e-05,1.6235991786202324,0.20031154957458774,,,,,,,2.344622816653846,-0.14848074039315992,101.61390532544378,0.13316261203585147,0.0880916589767291,True,True,True,True,4
2466160,674,23,651,-2.3376266274154758,1.1886340864686318e-05,2.2686176414278743,0.0017507704179933192,,,,,,,5.269382540850149,-0.16914651655181798,163.51038575667656,0.12804097311139565,0.10119081616823751,True,True,True,True,4
1743121,674,23,651,-4.157345334461507,4.758284877226515e-10,-1.3188061883259121,0.11729876200578926,,,,,,,2.334449766477745,-0.15281470547380913,60.952522255192875,0.12291933418693982,0.11595969186474367,True,True,True,True,4
31027535383,674,23,651,0.5345571233055446,0.0885470862180211,-4.396004697119328,4.707345624410664e-14,,,,,,,2.9489276321765576,-0.19435707135000072,50.36350148367953,0.08443271767810026,0.2052369235972681,True,True,False,True,3
2419861,672,23,649,-2.2740815679281496,0.010298110393057502,0.619409517197657,0.568195602544713,,,,,,,7.270765692474702,-0.11879921326642842,8.229166666666666,0.04865556978233035,0.08732606617292417,True,True,True,True,4
31027530920,672,23,649,-3.4901712629078463,2.582263524786299e-06,0.6981793476915528,0.47210052383041323,,,,,,,2.781582820657738,-0.11396424820985677,16.529761904761905,0.02176696542893726,0.0922227506978947,True,True,True,True,4
31027516395,672,23,649,-2.370697958649931,0.00030299501069963597,-1.932147410502316,0.022310038145917366,,,,,,,2.939150064904762,-0.14024777450338421,46.30357142857143,0.11907810499359796,0.10022733334300253,True,True,True,True,4
31027529011,668,23,645,-3.141867312442262,9.301809154038665e-07,2.706552201811519,0.004617706103829722,,,,,,,16.824880134101797,-0.12317826789978345,19.733532934131738,0.1267605633802817,0.08269056086849466,True,True,True,True,4
31027532405,668,23,645,-0.7564430537269375,2.614597871541946e-09,-1.167423826704967,6.548964539998536e-06,,,,,,,2.342171848276946,-0.25107639500647244,175.45958083832335,0.14084507042253522,0.3428143395731733,True,True,True,True,4
3105784-3,667,23,644,2.466576257925375,0.0028402932356386135,-1.0000092715100402,0.29978803351364824,,,,,,,9.934454160536731,-0.10153846870052527,9.046476761619191,0.06145966709346991,0.06663134602674627,True,True,True,False,3
2419786,666,23,643,-3.340705977687787,5.773159728050814e-15,-1.776647389726656,3.0343075241967554e-05,,,,,,,2.4407722542672676,-0.16781926097711666,57.82132132132132,0.13060179257362356,0.0991691487253617,True,True,True,True,4
2032057,662,23,639,-1.8615554268690426,5.0998827621384635e-05,0.5649365414862911,0.09551452194979437,,,,,,,2.805112746226586,-0.18516288690557894,488.1827794561934,0.1523687580025608,0.09969854275136598,True,True,True,True,4
31027531035,660,23,637,-3.161126180191244,3.6995431385022925e-08,-0.06664599393929685,0.92620713678299,,,,,,,2.374499640221212,-0.11495217852899982,19.086363636363636,0.002560819462227913,0.09396029587190899,True,True,True,True,4
2676119,656,23,633,-3.177571515673332,5.80873312681085e-05,-1.0413341985273337,0.29304197846430213,,,,,,,4.231631477541159,-0.1286943338633336,16.746951219512194,0.09218950064020487,0.08085420228155697,True,True,True,True,4
