sku,n_obs,rank_modelo,dof_modelo,elasticidade_preco,p_value_preco,semi_elasticidade_desconto,p_value_desconto,semi_elast_desc_0_10,p_value_desc_0_10,semi_elast_desc_10_30,p_value_desc_10_30,semi_elast_desc_30_plus,p_value_desc_30_plus,preco_medio,desconto_medio,q_media,share_dias_stockout_base,std_log_preco,pass_obs,pass_var_preco,pass_p_preco,pass_range_preco,quality_score
3125332,781,23,758,-1.0125414198186877,1.775575002582741e-07,-0.5594007062715303,0.020826520516519453,,,,,,,8.871436346285531,-0.22742656912511383,413.5813060179257,0.0,0.12833404604942766,True,True,True,True,4
3108195-1,781,23,758,-1.5101200649860012,2.2731149903476577e-05,0.4867208507853739,0.31317612055983535,,,,,,,2.793458103172856,-0.1905396834782422,716.6325224071703,0.0,0.10814917436459907,True,True,True,True,4
3102751469,781,23,758,-3.389000611132816,6.8833827526759706e-15,0.9018161009751068,0.11045791435637664,,,,,,,2.499932976476312,-0.17445062038241738,265.303457106274,0.0,0.09618712552803775,True,True,True,True,4
31023931,781,23,758,-1.6799164357085747,2.708944180085382e-13,-0.09708490198457922,0.667631927139825,,,,,,,8.736050492518567,-0.23986513617700378,330.1779769526248,0.0,0.13439216782628072,True,True,True,True,4
2742119,781,23,758,-2.486436740118099,0.0,-0.11344423645432068,0.765331926588646,,,,,,,9.284958102111396,-0.19227169199748922,121.73623559539053,0.0,0.17779760601522449,True,True,True,True,4
2742118,781,23,758,-1.3873757886294895,1.4092353947781078e-05,-0.4312084889851459,0.26014805082905257,,,,,,,9.21350228290269,-0.19627697967345586,150.50192061459668,0.0,0.15945381612923673,True,True,True,True,4
31074534,780,23,757,-1.2211620084874846,0.0006683479902485079,-0.08811744514405304,0.8478387441941426,6.065895955171059,0.53580006835739,0.22580763105309645,0.6362760347431888,-0.8655534073865945,0.3070917181951942,14.327123996684616,-0.20667021497812416,254.6846153846154,0.0,0.09027309745098769,True,True,True,True,4
3104657,780,23,757,-0.9996758479204321,8.848921595472348e-12,-0.4198789205693932,0.020716720577532488,,,,,,,8.848008357843591,-0.23181334506339787,837.3294871794872,0.0012804097311139564,0.12896466274881932,True,True,True,True,4
2422008,780,23,757,-2.0696976271000542,4.8183679268731794e-14,0.18530075878383648,0.6099866035351602,,,,,,,2.662572399769231,-0.16368558852692366,433.0064102564103,0.0012804097311139564,0.07737018937892493,True,True,True,True,4
2503492,779,23,756,0.008967642661001338,0.9814841111376436,-1.6910175887478722,0.0017982564134859658,,,,,,,13.829853712919126,-0.2335294516442988,158.09627727856227,0.002560819462227913,0.1137196195357593,True,True,False,True,3
2603855,779,23,756,-0.7438550115309394,0.020497582065395648,-0.5684683549372663,0.16756480742273938,,,,,,,9.672440252534019,-0.22632165135660084,98.59563543003851,0.0012804097311139564,0.14493554394599886,True,True,True,True,4
3107563-1,779,23,756,-0.453059657866156,0.1210089823895697,-1.2137513067971224,0.05488154264759104,,,,,,,39.79418612337741,-0.13601244095689116,51.8793324775353,0.002560819462227913,0.2231371372146593,True,True,False,True,3
3105444,779,23,756,-0.9877252496871286,0.00014499520364497087,-1.4527984921530888,3.921221887859261e-06,,,,,,,8.919641662581514,-0.2187280693943131,143.4762516046213,0.0012804097311139564,0.13367755266746045,True,True,True,True,4
2387255,778,23,755,-2.935016234891023,0.0,2.32629710473081,3.8294181159415075e-08,,,,,,,2.729380522807198,-0.16944441500397386,589.280205655527,0.0038412291933418692,0.07972826813482632,True,True,True,True,4
3105788,778,23,755,-3.2831718868033666,0.005849317362440543,1.3201780333624715,0.3762123609477821,-0.33987118053021953,0.8857151189109052,-1.574639904909475,0.31585128813522,-1.9419982070374575,0.8387668990892223,19.877792985361182,-0.12250778954805865,20.251928020565554,0.002560819462227913,0.050256995185671983,True,True,True,True,4
3102751463,778,23,755,-1.4676489123141954,0.021404778523816725,-1.5577067476127828,0.052856358661706127,,,,,,,3.0450832171208226,-0.15597577837184812,115.41645244215938,0.0038412291933418692,0.07905870211141307,True,True,True,True,4
2422005,778,23,755,-2.1670334018229243,0.0,1.2988601709649878,0.00013184899154761176,,,,,,,2.665757145422879,-0.1631722275600978,773.9370179948586,0.0038412291933418692,0.06891482331522207,True,True,True,True,4
2414394,777,23,754,-0.6564845091968415,0.0013529704480721438,-0.8462335504634173,0.006532133378677418,,,,,,,8.719091849956243,-0.23335767457980813,140.45431145431147,0.002560819462227913,0.21250385500931848,True,True,True,True,4
31023266,777,23,754,-1.55270123459153,5.3322332474348144e-05,0.2852389596005686,0.6649722881383717,,,,,,,9.16515041436036,-0.11640420420194729,113.37580437580438,0.005121638924455826,0.059461567387396934,True,True,True,True,4
